repayment_id,transaction_id,customer_id,installment_number,installment_due_date,installment_amount,actual_payment_date,actual_payment_amount
RPY_00076655,TXN_00027064,CUST_000718,4,2024-07-24,47.8,2024-07-22,47.8
RPY_00076656,TXN_00027065,CUST_004793,1,2024-02-07,233.36,2024-02-06,233.36
RPY_00076657,TXN_00027065,CUST_004793,2,2024-03-08,233.36,2024-03-06,233.36
RPY_00076658,TXN_00027065,CUST_004793,3,2024-04-07,233.36,2024-04-05,233.36
RPY_00076659,TXN_00027065,CUST_004793,4,2024-05-07,233.36,2024-05-06,233.36
RPY_00076660,TXN_00027066,CUST_000422,1,2024-04-20,46.97,2024-04-18,46.97
RPY_00076661,TXN_00027066,CUST_000422,2,2024-05-20,46.97,2024-05-22,49.32
RPY_00076662,TXN_00027066,CUST_000422,3,2024-06-19,46.97,2024-06-17,46.97
RPY_00076663,TXN_00027066,CUST_000422,4,2024-07-19,46.97,,
RPY_00076664,TXN_00027067,CUST_000190,1,2024-05-16,155.55,2024-05-16,155.55
RPY_00076665,TXN_00027067,CUST_000190,2,2024-06-15,155.55,2024-06-25,163.33
RPY_00076666,TXN_00027067,CUST_000190,3,2024-07-15,155.55,2024-07-25,163.33
RPY_00076667,TXN_00027067,CUST_000190,4,2024-08-14,155.55,2024-08-13,155.55
RPY_00076668,TXN_00027068,CUST_003352,1,2024-03-21,16.52,,
RPY_00076669,TXN_00027068,CUST_003352,2,2024-04-20,16.52,2024-04-20,16.52
RPY_00076670,TXN_00027068,CUST_003352,3,2024-05-20,16.52,2024-05-19,16.52
RPY_00076671,TXN_00027068,CUST_003352,4,2024-06-19,16.52,2024-06-19,16.52
RPY_00076672,TXN_00027070,CUST_001681,1,2024-01-20,34.27,2024-01-18,34.27
RPY_00076673,TXN_00027070,CUST_001681,2,2024-02-19,34.27,2024-02-17,34.27
RPY_00076674,TXN_00027070,CUST_001681,3,2024-03-20,34.27,2024-03-18,34.27
RPY_00076675,TXN_00027070,CUST_001681,4,2024-04-19,34.27,2024-04-18,34.27
RPY_00076676,TXN_00027071,CUST_002859,1,2024-05-06,34.87,2024-05-06,34.87
RPY_00076677,TXN_00027071,CUST_002859,2,2024-06-05,34.87,2024-06-04,34.87
RPY_00076678,TXN_00027071,CUST_002859,3,2024-07-05,34.87,2024-07-03,34.87
RPY_00076679,TXN_00027071,CUST_002859,4,2024-08-04,34.87,2024-08-04,34.87
RPY_00076680,TXN_00027072,CUST_004920,1,2024-04-13,30.88,2024-04-11,30.88
RPY_00076681,TXN_00027072,CUST_004920,2,2024-05-13,30.88,2024-05-12,30.88
RPY_00076682,TXN_00027072,CUST_004920,3,2024-06-12,30.88,2024-06-10,30.88
RPY_00076683,TXN_00027072,CUST_004920,4,2024-07-12,30.88,2024-07-11,30.88
RPY_00076684,TXN_00027073,CUST_000759,1,2024-04-22,23.3,2024-04-20,23.3
RPY_00076685,TXN_00027073,CUST_000759,2,2024-05-22,23.3,2024-05-20,23.3
RPY_00076686,TXN_00027073,CUST_000759,3,2024-06-21,23.3,2024-06-20,23.3
RPY_00076687,TXN_00027075,CUST_000404,1,2024-03-12,38.66,2024-03-10,38.66
RPY_00076688,TXN_00027075,CUST_000404,2,2024-04-11,38.66,2024-04-10,38.66
RPY_00076689,TXN_00027075,CUST_000404,3,2024-05-11,38.66,2024-05-11,38.66
RPY_00076690,TXN_00027076,CUST_000486,1,2024-04-26,30.61,2024-04-26,30.61
RPY_00076691,TXN_00027076,CUST_000486,2,2024-05-26,30.61,2024-05-26,30.61
RPY_00076692,TXN_00027076,CUST_000486,3,2024-06-25,30.61,2024-07-10,32.14
RPY_00076693,TXN_00027076,CUST_000486,4,2024-07-25,30.61,2024-07-25,30.61
RPY_00076694,TXN_00027078,CUST_004716,1,2024-05-17,16.67,2024-05-15,16.67
RPY_00076695,TXN_00027078,CUST_004716,2,2024-06-16,16.67,2024-06-15,16.67
RPY_00076696,TXN_00027078,CUST_004716,3,2024-07-16,16.67,2024-07-15,16.67
RPY_00076697,TXN_00027079,CUST_004801,1,2024-03-13,196.51,2024-03-12,196.51
RPY_00076698,TXN_00027079,CUST_004801,2,2024-04-12,196.51,2024-04-12,196.51
RPY_00076699,TXN_00027079,CUST_004801,3,2024-05-12,196.51,2024-05-12,196.51
RPY_00076700,TXN_00027081,CUST_003422,1,2024-03-17,46.78,2024-03-16,46.78
RPY_00076701,TXN_00027081,CUST_003422,2,2024-04-16,46.78,2024-04-15,46.78
RPY_00076702,TXN_00027081,CUST_003422,3,2024-05-16,46.78,2024-05-14,46.78
RPY_00076703,TXN_00027083,CUST_000148,1,2024-04-13,89.6,,
RPY_00076704,TXN_00027083,CUST_000148,2,2024-05-13,89.6,2024-05-19,94.08
RPY_00076705,TXN_00027083,CUST_000148,3,2024-06-12,89.6,2024-06-11,89.6
RPY_00076706,TXN_00027084,CUST_000962,1,2024-03-20,46.55,2024-03-21,48.88
RPY_00076707,TXN_00027084,CUST_000962,2,2024-04-19,46.55,2024-04-17,46.55
RPY_00076708,TXN_00027084,CUST_000962,3,2024-05-19,46.55,2024-05-18,46.55
RPY_00076709,TXN_00027084,CUST_000962,4,2024-06-18,46.55,2024-06-18,46.55
RPY_00076710,TXN_00027085,CUST_001345,1,2024-05-26,14.56,2024-06-06,15.29
RPY_00076711,TXN_00027085,CUST_001345,2,2024-06-25,14.56,2024-06-25,14.56
RPY_00076712,TXN_00027085,CUST_001345,3,2024-07-25,14.56,2024-07-24,14.56
RPY_00076713,TXN_00027085,CUST_001345,4,2024-08-24,14.56,2024-08-22,14.56
RPY_00076714,TXN_00027086,CUST_003760,1,2024-03-20,57.75,2024-03-19,57.75
RPY_00076715,TXN_00027086,CUST_003760,2,2024-04-19,57.75,2024-04-17,57.75
RPY_00076716,TXN_00027086,CUST_003760,3,2024-05-19,57.75,2024-05-18,57.75
RPY_00076717,TXN_00027086,CUST_003760,4,2024-06-18,57.75,2024-06-20,60.64
RPY_00076718,TXN_00027088,CUST_002020,1,2024-03-21,34.83,2024-03-19,34.83
RPY_00076719,TXN_00027088,CUST_002020,2,2024-04-20,34.83,2024-04-18,34.83
RPY_00076720,TXN_00027088,CUST_002020,3,2024-05-20,34.83,2024-05-18,34.83
RPY_00076721,TXN_00027088,CUST_002020,4,2024-06-19,34.83,2024-06-19,34.83
RPY_00076722,TXN_00027089,CUST_000276,1,2024-02-28,16.67,2024-02-27,16.67
RPY_00076723,TXN_00027089,CUST_000276,2,2024-03-29,16.67,2024-03-29,16.67
RPY_00076724,TXN_00027089,CUST_000276,3,2024-04-28,16.67,2024-04-29,17.5
RPY_00076725,TXN_00027090,CUST_003266,1,2024-03-28,12.5,2024-03-28,12.5
RPY_00076726,TXN_00027090,CUST_003266,2,2024-04-27,12.5,2024-04-25,12.5
RPY_00076727,TXN_00027090,CUST_003266,3,2024-05-27,12.5,2024-05-25,12.5
RPY_00076728,TXN_00027090,CUST_003266,4,2024-06-26,12.5,2024-07-01,13.12
RPY_00076729,TXN_00027092,CUST_000664,1,2024-02-22,12.55,2024-02-22,12.55
RPY_00076730,TXN_00027092,CUST_000664,2,2024-03-23,12.55,2024-03-23,12.55
RPY_00076731,TXN_00027092,CUST_000664,3,2024-04-22,12.55,2024-04-22,12.55
RPY_00076732,TXN_00027092,CUST_000664,4,2024-05-22,12.55,2024-05-20,12.55
RPY_00076733,TXN_00027093,CUST_002171,1,2024-05-07,89.75,2024-05-07,89.75
RPY_00076734,TXN_00027093,CUST_002171,2,2024-06-06,89.75,2024-06-04,89.75
RPY_00076735,TXN_00027093,CUST_002171,3,2024-07-06,89.75,2024-07-06,89.75
RPY_00076736,TXN_00027093,CUST_002171,4,2024-08-05,89.75,2024-08-04,89.75
RPY_00076737,TXN_00027094,CUST_004216,1,2024-03-29,96.41,2024-03-27,96.41
RPY_00076738,TXN_00027094,CUST_004216,2,2024-04-28,96.41,2024-04-27,96.41
RPY_00076739,TXN_00027094,CUST_004216,3,2024-05-28,96.41,2024-05-28,96.41
RPY_00076740,TXN_00027094,CUST_004216,4,2024-06-27,96.41,2024-06-26,96.41
RPY_00076741,TXN_00027095,CUST_004433,1,2024-03-01,53.12,2024-02-29,53.12
RPY_00076742,TXN_00027095,CUST_004433,2,2024-03-31,53.12,2024-03-31,53.12
RPY_00076743,TXN_00027095,CUST_004433,3,2024-04-30,53.12,2024-04-30,53.12
RPY_00076744,TXN_00027096,CUST_002283,1,2024-02-03,32.07,2024-02-01,32.07
RPY_00076745,TXN_00027096,CUST_002283,2,2024-03-04,32.07,2024-03-04,32.07
RPY_00076746,TXN_00027096,CUST_002283,3,2024-04-03,32.07,2024-04-01,32.07
RPY_00076747,TXN_00027096,CUST_002283,4,2024-05-03,32.07,2024-05-03,32.07
RPY_00076748,TXN_00027097,CUST_003495,1,2024-02-23,12.5,2024-03-03,13.12
RPY_00076749,TXN_00027097,CUST_003495,2,2024-03-24,12.5,2024-03-22,12.5
RPY_00076750,TXN_00027097,CUST_003495,3,2024-04-23,12.5,2024-04-21,12.5
RPY_00076751,TXN_00027097,CUST_003495,4,2024-05-23,12.5,2024-05-21,12.5
RPY_00076752,TXN_00027098,CUST_004911,1,2024-03-17,31.41,2024-03-17,31.41
RPY_00076753,TXN_00027098,CUST_004911,2,2024-04-16,31.41,2024-04-15,31.41
RPY_00076754,TXN_00027098,CUST_004911,3,2024-05-16,31.41,2024-05-18,32.98
RPY_00076755,TXN_00027098,CUST_004911,4,2024-06-15,31.41,2024-06-15,31.41
RPY_00076756,TXN_00027099,CUST_003117,1,2024-06-06,12.5,2024-06-08,13.12
RPY_00076757,TXN_00027099,CUST_003117,2,2024-07-06,12.5,2024-07-06,12.5
RPY_00076758,TXN_00027099,CUST_003117,3,2024-08-05,12.5,2024-08-17,13.12
RPY_00076759,TXN_00027099,CUST_003117,4,2024-09-04,12.5,2024-09-02,12.5
RPY_00076760,TXN_00027100,CUST_004216,1,2024-03-08,46.53,2024-03-18,48.86
RPY_00076761,TXN_00027100,CUST_004216,2,2024-04-07,46.53,2024-04-05,46.53
RPY_00076762,TXN_00027100,CUST_004216,3,2024-05-07,46.53,2024-05-06,46.53
RPY_00076763,TXN_00027100,CUST_004216,4,2024-06-06,46.53,2024-06-05,46.53
RPY_00076764,TXN_00027101,CUST_004684,1,2024-04-11,13.29,2024-04-11,13.29
RPY_00076765,TXN_00027101,CUST_004684,2,2024-05-11,13.29,2024-05-09,13.29
RPY_00076766,TXN_00027101,CUST_004684,3,2024-06-10,13.29,2024-06-09,13.29
RPY_00076767,TXN_00027101,CUST_004684,4,2024-07-10,13.29,2024-07-10,13.29
RPY_00076768,TXN_00027102,CUST_002167,1,2024-05-21,47.5,2024-05-19,47.5
RPY_00076769,TXN_00027102,CUST_002167,2,2024-06-20,47.5,2024-06-19,47.5
RPY_00076770,TXN_00027102,CUST_002167,3,2024-07-20,47.5,2024-07-19,47.5
RPY_00076771,TXN_00027102,CUST_002167,4,2024-08-19,47.5,2024-08-17,47.5
RPY_00076772,TXN_00027104,CUST_004039,1,2024-05-21,87.22,2024-05-21,87.22
RPY_00076773,TXN_00027104,CUST_004039,2,2024-06-20,87.22,2024-06-19,87.22
RPY_00076774,TXN_00027104,CUST_004039,3,2024-07-20,87.22,2024-07-20,87.22
RPY_00076775,TXN_00027104,CUST_004039,4,2024-08-19,87.22,2024-08-19,87.22
RPY_00076776,TXN_00027107,CUST_003029,1,2024-03-30,77.86,2024-03-29,77.86
RPY_00076777,TXN_00027107,CUST_003029,2,2024-04-29,77.86,2024-04-27,77.86
RPY_00076778,TXN_00027107,CUST_003029,3,2024-05-29,77.86,2024-05-27,77.86
RPY_00076779,TXN_00027108,CUST_004124,1,2024-02-29,42.54,2024-02-29,42.54
RPY_00076780,TXN_00027108,CUST_004124,2,2024-03-30,42.54,2024-04-05,44.67
RPY_00076781,TXN_00027108,CUST_004124,3,2024-04-29,42.54,2024-04-27,42.54
RPY_00076782,TXN_00027108,CUST_004124,4,2024-05-29,42.54,2024-05-27,42.54
RPY_00076783,TXN_00027109,CUST_002422,1,2024-04-13,23.59,2024-04-13,23.59
RPY_00076784,TXN_00027109,CUST_002422,2,2024-05-13,23.59,2024-05-13,23.59
RPY_00076785,TXN_00027109,CUST_002422,3,2024-06-12,23.59,2024-06-11,23.59
RPY_00076786,TXN_00027109,CUST_002422,4,2024-07-12,23.59,2024-07-10,23.59
RPY_00076787,TXN_00027111,CUST_003287,1,2024-02-24,41.93,2024-02-24,41.93
RPY_00076788,TXN_00027111,CUST_003287,2,2024-03-25,41.93,2024-03-23,41.93
RPY_00076789,TXN_00027111,CUST_003287,3,2024-04-24,41.93,2024-04-22,41.93
RPY_00076790,TXN_00027111,CUST_003287,4,2024-05-24,41.93,2024-05-22,41.93
RPY_00076791,TXN_00027113,CUST_003512,1,2024-02-19,20.57,2024-02-17,20.57
RPY_00076792,TXN_00027113,CUST_003512,2,2024-03-20,20.57,,
RPY_00076793,TXN_00027113,CUST_003512,3,2024-04-19,20.57,2024-04-17,20.57
RPY_00076794,TXN_00027113,CUST_003512,4,2024-05-19,20.57,2024-05-18,20.57
RPY_00076795,TXN_00027114,CUST_002910,1,2024-02-27,12.5,2024-02-25,12.5
RPY_00076796,TXN_00027114,CUST_002910,2,2024-03-28,12.5,,
RPY_00076797,TXN_00027114,CUST_002910,3,2024-04-27,12.5,2024-04-26,12.5
RPY_00076798,TXN_00027114,CUST_002910,4,2024-05-27,12.5,2024-05-25,12.5
RPY_00076799,TXN_00027115,CUST_003753,1,2024-06-29,35.8,2024-06-28,35.8
RPY_00076800,TXN_00027115,CUST_003753,2,2024-07-29,35.8,2024-07-27,35.8
RPY_00076801,TXN_00027115,CUST_003753,3,2024-08-28,35.8,,
RPY_00076802,TXN_00027115,CUST_003753,4,2024-09-27,35.8,,
RPY_00076803,TXN_00027117,CUST_003599,1,2024-02-12,20.2,2024-02-11,20.2
RPY_00076804,TXN_00027117,CUST_003599,2,2024-03-13,20.2,2024-03-14,21.21
RPY_00076805,TXN_00027117,CUST_003599,3,2024-04-12,20.2,2024-04-11,20.2
RPY_00076806,TXN_00027117,CUST_003599,4,2024-05-12,20.2,2024-05-13,21.21
RPY_00076807,TXN_00027118,CUST_001973,1,2024-04-13,128.75,2024-04-13,128.75
RPY_00076808,TXN_00027118,CUST_001973,2,2024-05-13,128.75,2024-05-11,128.75
RPY_00076809,TXN_00027118,CUST_001973,3,2024-06-12,128.75,2024-06-17,135.19
RPY_00076810,TXN_00027118,CUST_001973,4,2024-07-12,128.75,2024-07-12,128.75
RPY_00076811,TXN_00027119,CUST_004301,1,2024-02-19,47.98,2024-02-19,47.98
RPY_00076812,TXN_00027119,CUST_004301,2,2024-03-20,47.98,2024-03-18,47.98
RPY_00076813,TXN_00027119,CUST_004301,3,2024-04-19,47.98,2024-04-19,47.98
RPY_00076814,TXN_00027120,CUST_000784,1,2024-03-19,56.34,2024-03-18,56.34
RPY_00076815,TXN_00027120,CUST_000784,2,2024-04-18,56.34,2024-04-18,56.34
RPY_00076816,TXN_00027120,CUST_000784,3,2024-05-18,56.34,2024-05-18,56.34
RPY_00076817,TXN_00027120,CUST_000784,4,2024-06-17,56.34,2024-06-15,56.34
RPY_00076818,TXN_00027121,CUST_001863,1,2024-04-29,19.98,2024-04-28,19.98
RPY_00076819,TXN_00027121,CUST_001863,2,2024-05-29,19.98,2024-06-13,20.98
RPY_00076820,TXN_00027121,CUST_001863,3,2024-06-28,19.98,2024-06-28,19.98
RPY_00076821,TXN_00027121,CUST_001863,4,2024-07-28,19.98,2024-07-26,19.98
RPY_00076822,TXN_00027123,CUST_004194,1,2024-03-12,39.47,2024-03-10,39.47
RPY_00076823,TXN_00027123,CUST_004194,2,2024-04-11,39.47,2024-04-11,39.47
RPY_00076824,TXN_00027123,CUST_004194,3,2024-05-11,39.47,2024-05-10,39.47
RPY_00076825,TXN_00027123,CUST_004194,4,2024-06-10,39.47,2024-06-10,39.47
RPY_00076826,TXN_00027124,CUST_002474,1,2024-06-03,42.82,2024-06-02,42.82
RPY_00076827,TXN_00027124,CUST_002474,2,2024-07-03,42.82,2024-07-02,42.82
RPY_00076828,TXN_00027124,CUST_002474,3,2024-08-02,42.82,2024-08-01,42.82
RPY_00076829,TXN_00027124,CUST_002474,4,2024-09-01,42.82,2024-09-14,44.96
RPY_00076830,TXN_00027125,CUST_000950,1,2024-02-05,12.5,2024-02-06,13.12
RPY_00076831,TXN_00027125,CUST_000950,2,2024-03-06,12.5,2024-03-06,12.5
RPY_00076832,TXN_00027125,CUST_000950,3,2024-04-05,12.5,2024-04-04,12.5
RPY_00076833,TXN_00027125,CUST_000950,4,2024-05-05,12.5,2024-05-08,13.12
RPY_00076834,TXN_00027126,CUST_001537,1,2024-02-09,16.73,2024-02-07,16.73
RPY_00076835,TXN_00027126,CUST_001537,2,2024-03-10,16.73,2024-03-24,17.57
RPY_00076836,TXN_00027126,CUST_001537,3,2024-04-09,16.73,2024-04-08,16.73
RPY_00076837,TXN_00027126,CUST_001537,4,2024-05-09,16.73,2024-05-07,16.73
RPY_00076838,TXN_00027127,CUST_001539,1,2024-01-23,178.5,2024-01-21,178.5
RPY_00076839,TXN_00027127,CUST_001539,2,2024-02-22,178.5,2024-02-20,178.5
RPY_00076840,TXN_00027127,CUST_001539,3,2024-03-23,178.5,2024-03-29,187.43
RPY_00076841,TXN_00027127,CUST_001539,4,2024-04-22,178.5,2024-04-21,178.5
RPY_00076842,TXN_00027129,CUST_001525,1,2024-05-15,52.19,2024-05-15,52.19
RPY_00076843,TXN_00027129,CUST_001525,2,2024-06-14,52.19,2024-06-14,52.19
RPY_00076844,TXN_00027129,CUST_001525,3,2024-07-14,52.19,2024-07-14,52.19
RPY_00076845,TXN_00027129,CUST_001525,4,2024-08-13,52.19,2024-08-11,52.19
RPY_00076846,TXN_00027130,CUST_004877,1,2024-05-28,28.86,2024-05-26,28.86
RPY_00076847,TXN_00027130,CUST_004877,2,2024-06-27,28.86,2024-06-26,28.86
RPY_00076848,TXN_00027130,CUST_004877,3,2024-07-27,28.86,2024-07-26,28.86
RPY_00076849,TXN_00027131,CUST_004814,1,2024-03-05,25.62,2024-03-03,25.62
RPY_00076850,TXN_00027131,CUST_004814,2,2024-04-04,25.62,2024-04-03,25.62
RPY_00076851,TXN_00027131,CUST_004814,3,2024-05-04,25.62,2024-05-03,25.62
RPY_00076852,TXN_00027132,CUST_001382,1,2024-01-20,57.19,2024-01-18,57.19
RPY_00076853,TXN_00027132,CUST_001382,2,2024-02-19,57.19,2024-02-19,57.19
RPY_00076854,TXN_00027132,CUST_001382,3,2024-03-20,57.19,2024-03-20,57.19
RPY_00076855,TXN_00027132,CUST_001382,4,2024-04-19,57.19,2024-04-19,57.19
RPY_00076856,TXN_00027133,CUST_004005,1,2024-03-04,20.88,2024-03-02,20.88
RPY_00076857,TXN_00027133,CUST_004005,2,2024-04-03,20.88,2024-04-03,20.88
RPY_00076858,TXN_00027133,CUST_004005,3,2024-05-03,20.88,2024-05-03,20.88
RPY_00076859,TXN_00027133,CUST_004005,4,2024-06-02,20.88,2024-05-31,20.88
RPY_00076860,TXN_00027134,CUST_004884,1,2024-04-30,71.02,2024-04-28,71.02
RPY_00076861,TXN_00027134,CUST_004884,2,2024-05-30,71.02,2024-05-30,71.02
RPY_00076862,TXN_00027134,CUST_004884,3,2024-06-29,71.02,2024-06-29,71.02
RPY_00076863,TXN_00027134,CUST_004884,4,2024-07-29,71.02,,
RPY_00076864,TXN_00027135,CUST_001109,1,2024-03-03,20.34,,
RPY_00076865,TXN_00027135,CUST_001109,2,2024-04-02,20.34,2024-03-31,20.34
RPY_00076866,TXN_00027135,CUST_001109,3,2024-05-02,20.34,2024-05-02,20.34
RPY_00076867,TXN_00027136,CUST_000532,1,2024-04-06,12.88,2024-04-05,12.88
RPY_00076868,TXN_00027136,CUST_000532,2,2024-05-06,12.88,2024-05-06,12.88
RPY_00076869,TXN_00027136,CUST_000532,3,2024-06-05,12.88,2024-06-07,13.52
RPY_00076870,TXN_00027136,CUST_000532,4,2024-07-05,12.88,2024-07-03,12.88
RPY_00076871,TXN_00027137,CUST_000144,1,2024-03-09,20.36,,
RPY_00076872,TXN_00027137,CUST_000144,2,2024-04-08,20.36,2024-04-08,20.36
RPY_00076873,TXN_00027137,CUST_000144,3,2024-05-08,20.36,2024-05-06,20.36
RPY_00076874,TXN_00027137,CUST_000144,4,2024-06-07,20.36,2024-06-05,20.36
RPY_00076875,TXN_00027139,CUST_004521,1,2024-04-29,70.39,,
RPY_00076876,TXN_00027139,CUST_004521,2,2024-05-29,70.39,2024-05-27,70.39
RPY_00076877,TXN_00027139,CUST_004521,3,2024-06-28,70.39,2024-06-26,70.39
RPY_00076878,TXN_00027140,CUST_004230,1,2024-05-13,37.09,2024-05-12,37.09
RPY_00076879,TXN_00027140,CUST_004230,2,2024-06-12,37.09,2024-06-12,37.09
RPY_00076880,TXN_00027140,CUST_004230,3,2024-07-12,37.09,2024-07-12,37.09
RPY_00076881,TXN_00027141,CUST_001960,1,2024-04-10,12.5,,
RPY_00076882,TXN_00027141,CUST_001960,2,2024-05-10,12.5,2024-05-23,13.12
RPY_00076883,TXN_00027141,CUST_001960,3,2024-06-09,12.5,2024-06-09,12.5
RPY_00076884,TXN_00027141,CUST_001960,4,2024-07-09,12.5,2024-07-08,12.5
RPY_00076885,TXN_00027142,CUST_004962,1,2024-04-29,76.69,2024-04-28,76.69
RPY_00076886,TXN_00027142,CUST_004962,2,2024-05-29,76.69,2024-05-27,76.69
RPY_00076887,TXN_00027142,CUST_004962,3,2024-06-28,76.69,2024-06-27,76.69
RPY_00076888,TXN_00027142,CUST_004962,4,2024-07-28,76.69,2024-07-28,76.69
RPY_00076889,TXN_00027143,CUST_003968,1,2024-03-15,16.67,2024-03-14,16.67
RPY_00076890,TXN_00027143,CUST_003968,2,2024-04-14,16.67,2024-04-12,16.67
RPY_00076891,TXN_00027143,CUST_003968,3,2024-05-14,16.67,2024-05-12,16.67
RPY_00076892,TXN_00027144,CUST_002560,1,2024-02-06,35.38,,
RPY_00076893,TXN_00027144,CUST_002560,2,2024-03-07,35.38,2024-03-07,35.38
RPY_00076894,TXN_00027144,CUST_002560,3,2024-04-06,35.38,2024-04-06,35.38
RPY_00076895,TXN_00027144,CUST_002560,4,2024-05-06,35.38,2024-05-10,37.15
RPY_00076896,TXN_00027145,CUST_002314,1,2024-02-04,32.54,2024-02-03,32.54
RPY_00076897,TXN_00027145,CUST_002314,2,2024-03-05,32.54,2024-03-05,32.54
RPY_00076898,TXN_00027145,CUST_002314,3,2024-04-04,32.54,2024-04-04,32.54
RPY_00076899,TXN_00027145,CUST_002314,4,2024-05-04,32.54,2024-05-03,32.54
RPY_00076900,TXN_00027146,CUST_003168,1,2024-03-25,59.67,2024-03-25,59.67
RPY_00076901,TXN_00027146,CUST_003168,2,2024-04-24,59.67,2024-04-23,59.67
RPY_00076902,TXN_00027146,CUST_003168,3,2024-05-24,59.67,2024-05-23,59.67
RPY_00076903,TXN_00027146,CUST_003168,4,2024-06-23,59.67,2024-06-22,59.67
RPY_00076904,TXN_00027147,CUST_002172,1,2024-02-27,33.33,2024-02-25,33.33
RPY_00076905,TXN_00027147,CUST_002172,2,2024-03-28,33.33,2024-03-28,33.33
RPY_00076906,TXN_00027147,CUST_002172,3,2024-04-27,33.33,2024-04-26,33.33
RPY_00076907,TXN_00027147,CUST_002172,4,2024-05-27,33.33,2024-05-27,33.33
RPY_00076908,TXN_00027148,CUST_002504,1,2024-04-15,45.47,2024-04-14,45.47
RPY_00076909,TXN_00027148,CUST_002504,2,2024-05-15,45.47,2024-05-13,45.47
RPY_00076910,TXN_00027148,CUST_002504,3,2024-06-14,45.47,2024-06-27,47.74
RPY_00076911,TXN_00027148,CUST_002504,4,2024-07-14,45.47,2024-07-13,45.47
RPY_00076912,TXN_00027149,CUST_003188,1,2024-01-11,19.9,2024-01-09,19.9
RPY_00076913,TXN_00027149,CUST_003188,2,2024-02-10,19.9,2024-02-09,19.9
RPY_00076914,TXN_00027149,CUST_003188,3,2024-03-11,19.9,2024-03-11,19.9
RPY_00076915,TXN_00027150,CUST_003240,1,2024-05-12,12.5,2024-05-11,12.5
RPY_00076916,TXN_00027150,CUST_003240,2,2024-06-11,12.5,2024-06-10,12.5
RPY_00076917,TXN_00027150,CUST_003240,3,2024-07-11,12.5,2024-07-10,12.5
RPY_00076918,TXN_00027150,CUST_003240,4,2024-08-10,12.5,,
RPY_00076919,TXN_00027151,CUST_000286,1,2024-03-10,15.52,2024-03-10,15.52
RPY_00076920,TXN_00027151,CUST_000286,2,2024-04-09,15.52,2024-04-07,15.52
RPY_00076921,TXN_00027151,CUST_000286,3,2024-05-09,15.52,2024-05-16,16.3
RPY_00076922,TXN_00027151,CUST_000286,4,2024-06-08,15.52,2024-06-08,15.52
RPY_00076923,TXN_00027152,CUST_000289,1,2024-02-11,64.83,2024-02-10,64.83
RPY_00076924,TXN_00027152,CUST_000289,2,2024-03-12,64.83,2024-03-10,64.83
RPY_00076925,TXN_00027152,CUST_000289,3,2024-04-11,64.83,2024-04-20,68.07
RPY_00076926,TXN_00027152,CUST_000289,4,2024-05-11,64.83,2024-05-10,64.83
RPY_00076927,TXN_00027153,CUST_000401,1,2024-05-19,31.62,2024-05-18,31.62
RPY_00076928,TXN_00027153,CUST_000401,2,2024-06-18,31.62,2024-06-17,31.62
RPY_00076929,TXN_00027153,CUST_000401,3,2024-07-18,31.62,2024-07-16,31.62
RPY_00076930,TXN_00027154,CUST_004263,1,2024-05-10,16.67,2024-05-08,16.67
RPY_00076931,TXN_00027154,CUST_004263,2,2024-06-09,16.67,2024-06-09,16.67
RPY_00076932,TXN_00027154,CUST_004263,3,2024-07-09,16.67,2024-07-09,16.67
RPY_00076933,TXN_00027155,CUST_001733,1,2024-04-08,19.54,2024-04-06,19.54
RPY_00076934,TXN_00027155,CUST_001733,2,2024-05-08,19.54,2024-05-06,19.54
RPY_00076935,TXN_00027155,CUST_001733,3,2024-06-07,19.54,2024-06-06,19.54
RPY_00076936,TXN_00027155,CUST_001733,4,2024-07-07,19.54,2024-07-07,19.54
RPY_00076937,TXN_00027156,CUST_002333,1,2024-04-12,36.14,2024-04-12,36.14
RPY_00076938,TXN_00027156,CUST_002333,2,2024-05-12,36.14,,
RPY_00076939,TXN_00027156,CUST_002333,3,2024-06-11,36.14,2024-06-10,36.14
RPY_00076940,TXN_00027156,CUST_002333,4,2024-07-11,36.14,,
RPY_00076941,TXN_00027157,CUST_002763,1,2024-03-17,56.43,2024-03-17,56.43
RPY_00076942,TXN_00027157,CUST_002763,2,2024-04-16,56.43,2024-04-16,56.43
RPY_00076943,TXN_00027157,CUST_002763,3,2024-05-16,56.43,2024-05-16,56.43
RPY_00076944,TXN_00027158,CUST_000259,1,2024-03-08,31.0,2024-03-06,31.0
RPY_00076945,TXN_00027158,CUST_000259,2,2024-04-07,31.0,2024-04-06,31.0
RPY_00076946,TXN_00027158,CUST_000259,3,2024-05-07,31.0,2024-05-05,31.0
RPY_00076947,TXN_00027158,CUST_000259,4,2024-06-06,31.0,2024-06-20,32.55
RPY_00076948,TXN_00027159,CUST_004567,1,2024-04-29,16.67,2024-04-29,16.67
RPY_00076949,TXN_00027159,CUST_004567,2,2024-05-29,16.67,2024-06-13,17.5
RPY_00076950,TXN_00027159,CUST_004567,3,2024-06-28,16.67,2024-06-28,16.67
RPY_00076951,TXN_00027160,CUST_002123,1,2024-01-30,197.37,2024-01-29,197.37
RPY_00076952,TXN_00027160,CUST_002123,2,2024-02-29,197.37,2024-02-29,197.37
RPY_00076953,TXN_00027160,CUST_002123,3,2024-03-30,197.37,2024-03-30,197.37
